station,lat,lon,n,date_min,date_max
21FLDOH_WQX-MARTIN166,27.186521101,-80.160132,576,2010-01-04,2025-12-22
21FLDOH_WQX-PINELLAS233,27.698000001,-82.737667,575,2010-01-04,2025-12-22
21FLDOH_WQX-MARTIN319,27.214683501,-80.174087,574,2010-01-04,2025-12-22
21FLDOH_WQX-VOLUSIA284,29.236815801,-81.011335,574,2010-01-05,2025-12-22
21FLDOH_WQX-MARTIN162,27.255791301,-80.19646,574,2010-01-04,2025-12-22
21FLDOH_WQX-MONROE184,24.546944001,-81.795833,573,2010-01-05,2025-12-16
21FLDOH_WQX-MARTIN167,27.089348901,-80.126474,573,2010-01-04,2025-12-22
21FLDOH_WQX-PINELLAS237,27.642856063,-82.742038073,572,2010-01-04,2025-12-22
21FLDOH_WQX-VOLUSIA195,29.182024601,-80.9841799,572,2010-01-05,2025-12-22
21FLDOH_WQX-VOLUSIA287,29.151606501,-80.967906,570,2010-01-05,2025-12-22
21FLDOH_WQX-VOLUSIA288,29.128627101,-80.955285,570,2010-01-05,2025-12-22
21FLDOH_WQX-VOLUSIA283,29.291391101,-81.038169,568,2010-01-05,2025-12-29
21FLDOH_WQX-MONROE305,24.546667001,-81.785556,566,2010-01-05,2025-12-16
21FLDOH_WQX-VOLUSIA282,29.339596982,-81.061355036,565,2010-01-05,2025-12-22
21FLDOH_WQX-VOLUSIA294,29.009798601,-80.877492,563,2010-01-05,2025-12-22
21FLDOH_WQX-MONROE320,25.125833001,-80.405278,559,2010-01-05,2025-12-16
21FLDOH_WQX-MONROE175,24.691389001,-81.086389,558,2010-01-05,2025-12-16
21FLLOX_WQX-20,26.953155201,-80.0790082,558,2011-07-13,2025-06-26
21FLLOX_WQX-30,26.932570001,-80.0831563,558,2011-07-13,2025-06-26
21FLDOH_WQX-MONROE306,24.552222001,-81.767778,558,2010-01-05,2025-12-16
21FLDOH_WQX-MONROE352,24.962222201,-80.569722,558,2010-01-05,2025-12-16
21FLLOX_WQX-51,26.958230691,-80.103526059,556,2011-09-27,2025-06-26
21FLDOH_WQX-MONROE170,24.545000001,-81.809722,555,2010-01-05,2025-12-16
21FLDOH_WQX-ST LUCIE368,27.413416601,-80.26933,555,2010-01-04,2025-12-29
21ALBCH-FWL_R,30.4443,-87.1136,551,2010-01-05,2025-12-01
21FLDOH_WQX-MONROE172,24.656111001,-81.279722,550,2010-01-05,2025-12-16
21FLDOH_WQX-MONROE182,25.023611001,-80.494444,548,2010-01-05,2025-12-16
21FLLOX_WQX-DUB,26.943172601,-80.0745262,534,2014-05-07,2025-06-26
21FLDOH_WQX-MONROE171,24.655021254,-81.27870661,529,2010-01-05,2025-12-16
21FLDOH_WQX-BAY9,30.187767401,-85.728275,502,2010-01-04,2025-11-03
21FLDOH_WQX-WALTON301,30.315970701,-86.128788,501,2010-01-04,2020-09-14
21FLLOX_WQX-SCW,26.945635601,-80.1077917,501,2015-07-08,2025-06-26
21FLDOH_WQX-VOLUSIA291,29.071448401,-80.910385,500,2010-01-05,2023-06-26
21FLLOX_WQX-TBR,26.958973801,-80.1155574,495,2015-07-08,2025-06-26
21FLLOX_WQX-SCE,26.945724201,-80.0990796,495,2015-07-08,2025-06-26
21FLDOH_WQX-BAY10,30.164075701,-85.687547,494,2010-01-04,2025-11-03
21FLLOX_WQX-RDP,26.950598001,-80.0959508,492,2015-07-08,2025-06-26
21FLLOX_WQX-ICM,26.970811501,-80.0860795,491,2015-07-08,2025-06-26
21FLDOH_WQX-SANTA ROSA257,30.351254701,-87.175692,491,2010-01-04,2025-10-28
21FLDOH_WQX-SANTA ROSA263,30.400276701,-86.86466,490,2010-01-04,2025-10-28
21FLDOH_WQX-BAY11,30.106762301,-85.602313,488,2010-01-04,2025-11-03
